project,class
math,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator
math,org.apache.commons.math3.distribution.ChiSquaredDistribution
math,org.apache.commons.math3.primes.PollardRho
math,org.apache.commons.math3.analysis.function.Sin
math,org.apache.commons.math3.optim.InitialGuess
math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer
math,org.apache.commons.math3.analysis.integration.gauss.SymmetricGaussIntegrator
math,org.apache.commons.math3.ode.AbstractParameterizable
math,org.apache.commons.math3.stat.regression.AbstractMultipleLinearRegression
math,org.apache.commons.math3.analysis.function.Inverse
math,org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolator
math,org.apache.commons.math3.analysis.function.Power
math,org.apache.commons.math3.geometry.euclidean.twod.hull.MonotoneChain
math,org.apache.commons.math3.analysis.function.Pow
math,org.apache.commons.math3.analysis.interpolation.BicubicFunction
math,org.apache.commons.math3.distribution.PoissonDistribution
math,org.apache.commons.math3.ode.events.EventFilter
math,org.apache.commons.math3.stat.descriptive.moment.Kurtosis
math,org.apache.commons.math3.util.BigRealField
math,org.apache.commons.math3.optimization.univariate.BrentOptimizer
math,org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer
math,org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunction
math,org.apache.commons.math3.genetics.ElitisticListPopulation
math,org.apache.commons.math3.distribution.EnumeratedRealDistribution
math,org.apache.commons.math3.genetics.ChromosomePair
math,org.apache.commons.math3.stat.descriptive.moment.ThirdMoment
math,org.apache.commons.math3.fraction.BigFractionFormat
math,org.apache.commons.math3.distribution.LogNormalDistribution
math,org.apache.commons.math3.optimization.univariate.BracketFinder
math,org.apache.commons.math3.optim.nonlinear.vector.JacobianMultivariateVectorOptimizer
math,org.apache.commons.math3.random.CorrelatedRandomVectorGenerator
math,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator
math,org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP
math,org.apache.commons.math3.fitting.leastsquares.LeastSquaresBuilder
math,org.apache.commons.math3.linear.MatrixUtils
math,org.apache.commons.math3.geometry.partitioning.BoundaryBuilder
math,org.apache.commons.math3.linear.BiDiagonalTransformer
math,org.apache.commons.math3.filter.DefaultMeasurementModel
math,org.apache.commons.math3.stat.inference.TestUtils
math,org.apache.commons.math3.analysis.function.Sqrt
math,org.apache.commons.math3.ode.nonstiff.HighamHall54StepInterpolator
math,org.apache.commons.math3.stat.interval.WilsonScoreInterval
math,org.apache.commons.math3.analysis.function.Log
math,org.apache.commons.math3.optimization.MultivariateMultiStartOptimizer
math,org.apache.commons.math3.analysis.function.Ulp
math,org.apache.commons.math3.optim.nonlinear.vector.Target
math,org.apache.commons.math3.analysis.function.Ceil
math,org.apache.commons.math3.optimization.linear.SimplexSolver
math,org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution
math,org.apache.commons.math3.exception.util.DummyLocalizable
math,org.apache.commons.math3.exception.MathIllegalStateException
math,org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator
math,org.apache.commons.math3.optimization.fitting.GaussianFitter
math,org.apache.commons.math3.analysis.interpolation.TricubicFunction
math,org.apache.commons.math3.dfp.DfpMath
math,org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression
math,org.apache.commons.math3.exception.TooManyEvaluationsException
math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.MultiDirectionalSimplex
math,org.apache.commons.math3.ode.FirstOrderConverter
math,org.apache.commons.math3.special.Gamma
math,org.apache.commons.math3.optimization.general.AbstractScalarDifferentiableOptimizer
math,org.apache.commons.math3.util.Decimal64
math,org.apache.commons.math3.special.Erf
math,org.apache.commons.math3.ode.nonstiff.DormandPrince54Integrator
math,org.apache.commons.math3.distribution.EnumeratedDistribution
math,org.apache.commons.math3.stat.Frequency
math,org.apache.commons.math3.ml.distance.ManhattanDistance
math,org.apache.commons.math3.ode.nonstiff.AdamsIntegrator
math,org.apache.commons.math3.optim.linear.LinearConstraint
math,org.apache.commons.math3.ode.ContinuousOutputModel
math,org.apache.commons.math3.genetics.InvalidRepresentationException
math,org.apache.commons.math3.analysis.integration.RombergIntegrator
math,org.apache.commons.math3.geometry.partitioning.BSPTree
math,org.apache.commons.math3.util.DefaultTransformer
math,org.apache.commons.math3.stat.descriptive.AbstractStorelessUnivariateStatistic
math,org.apache.commons.math3.ode.nonstiff.GillStepInterpolator
math,org.apache.commons.math3.ode.sampling.AbstractStepInterpolator
math,org.apache.commons.math3.fraction.BigFraction
math,org.apache.commons.math3.analysis.solvers.SecantSolver
math,org.apache.commons.math3.special.BesselJ
math,org.apache.commons.math3.exception.NoDataException
math,org.apache.commons.math3.util.FastMath
math,org.apache.commons.math3.ode.nonstiff.AdamsNordsieckTransformer
math,org.apache.commons.math3.ml.clustering.Clusterer
math,org.apache.commons.math3.random.UncorrelatedRandomVectorGenerator
math,org.apache.commons.math3.linear.ConjugateGradient
math,org.apache.commons.math3.genetics.UniformCrossover
math,org.apache.commons.math3.ml.neuralnet.Network
math,org.apache.commons.math3.exception.TooManyIterationsException
math,org.apache.commons.math3.stat.correlation.StorelessCovariance
math,org.apache.commons.math3.geometry.euclidean.threed.Plane
math,org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics
math,org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolator
math,org.apache.commons.math3.stat.descriptive.moment.FourthMoment
math,org.apache.commons.math3.exception.ConvergenceException
math,org.apache.commons.math3.ml.clustering.FuzzyKMeansClusterer
math,org.apache.commons.math3.optimization.fitting.CurveFitter
math,org.apache.commons.math3.stat.correlation.KendallsCorrelation
math,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerStepInterpolator
math,org.apache.commons.math3.util.CombinatoricsUtils
math,org.apache.commons.math3.optimization.direct.NelderMeadSimplex
math,org.apache.commons.math3.analysis.solvers.UnivariateSolverUtils
math,org.apache.commons.math3.optim.nonlinear.scalar.GradientMultivariateOptimizer
math,org.apache.commons.math3.genetics.OrderedCrossover
math,org.apache.commons.math3.util.Decimal64Field
math,org.apache.commons.math3.random.Well44497a
math,org.apache.commons.math3.analysis.function.Divide
math,org.apache.commons.math3.stat.descriptive.moment.GeometricMean
math,org.apache.commons.math3.analysis.function.Atan2
math,org.apache.commons.math3.fitting.leastsquares.LeastSquaresAdapter
math,org.apache.commons.math3.distribution.BetaDistribution
math,org.apache.commons.math3.linear.OpenMapRealVector
math,org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolator
math,org.apache.commons.math3.optimization.fitting.WeightedObservedPoint
math,org.apache.commons.math3.geometry.partitioning.InsideFinder
math,org.apache.commons.math3.ml.clustering.DBSCANClusterer
math,org.apache.commons.math3.transform.FastHadamardTransformer
math,org.apache.commons.math3.genetics.FixedElapsedTime
math,org.apache.commons.math3.linear.NonPositiveDefiniteOperatorException
math,org.apache.commons.math3.exception.MathIllegalArgumentException
math,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator
math,org.apache.commons.math3.linear.SparseRealVector
math,org.apache.commons.math3.analysis.solvers.AbstractDifferentiableUnivariateSolver
math,org.apache.commons.math3.ml.neuralnet.sofm.KohonenTrainingTask
math,org.apache.commons.math3.exception.NonMonotonicSequenceException
math,org.apache.commons.math3.complex.ComplexUtils
math,org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer
math,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm
math,org.apache.commons.math3.distribution.FDistribution
math,org.apache.commons.math3.optim.univariate.BrentOptimizer
math,org.apache.commons.math3.optim.nonlinear.vector.Weight
math,org.apache.commons.math3.ml.clustering.evaluation.SumOfClusterVariances
math,org.apache.commons.math3.random.AbstractWell
math,org.apache.commons.math3.analysis.differentiation.JacobianFunction
math,org.apache.commons.math3.analysis.interpolation.SplineInterpolator
math,org.apache.commons.math3.ode.events.EventState
math,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet
math,org.apache.commons.math3.optim.linear.SimplexSolver
math,org.apache.commons.math3.stat.descriptive.summary.SumOfSquares
math,org.apache.commons.math3.exception.NumberIsTooLargeException
math,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils
math,org.apache.commons.math3.linear.SchurTransformer
math,org.apache.commons.math3.linear.OpenMapRealMatrix
math,org.apache.commons.math3.analysis.function.Log1p
math,org.apache.commons.math3.stat.descriptive.moment.FirstMoment
math,org.apache.commons.math3.optimization.linear.LinearConstraint
math,org.apache.commons.math3.fitting.PolynomialFitter
math,org.apache.commons.math3.distribution.ConstantRealDistribution
math,org.apache.commons.math3.stat.descriptive.summary.Product
math,org.apache.commons.math3.linear.BlockFieldMatrix
math,org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution
math,org.apache.commons.math3.optim.linear.LinearObjectiveFunction
math,org.apache.commons.math3.fraction.FractionConversionException
math,org.apache.commons.math3.ode.EquationsMapper
math,org.apache.commons.math3.random.RandomDataImpl
math,org.apache.commons.math3.analysis.interpolation.LoessInterpolator
math,org.apache.commons.math3.geometry.euclidean.threed.Rotation
math,org.apache.commons.math3.fitting.HarmonicCurveFitter
math,org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics
math,org.apache.commons.math3.analysis.interpolation.BicubicInterpolator
math,org.apache.commons.math3.util.Precision
math,org.apache.commons.math3.distribution.WeibullDistribution
math,org.apache.commons.math3.ode.nonstiff.EulerStepInterpolator
math,org.apache.commons.math3.ode.ParameterJacobianWrapper
math,org.apache.commons.math3.random.UniformRandomGenerator
math,org.apache.commons.math3.geometry.spherical.twod.PropertiesComputer
math,org.apache.commons.math3.distribution.CauchyDistribution
math,org.apache.commons.math3.analysis.function.Abs
math,org.apache.commons.math3.ode.JacobianMatrices
math,org.apache.commons.math3.analysis.differentiation.DerivativeStructure
math,org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer
math,org.apache.commons.math3.analysis.interpolation.TricubicInterpolator
math,org.apache.commons.math3.exception.MathUnsupportedOperationException
math,org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSet
math,org.apache.commons.math3.geometry.spherical.oned.ArcsSet
math,org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat
math,org.apache.commons.math3.analysis.function.Max
math,org.apache.commons.math3.optimization.PointVectorValuePair
math,org.apache.commons.math3.ode.nonstiff.DormandPrince853Integrator
math,org.apache.commons.math3.geometry.euclidean.twod.hull.ConvexHull2D
math,org.apache.commons.math3.optim.univariate.UnivariatePointValuePair
math,org.apache.commons.math3.optimization.SimpleBounds
math,org.apache.commons.math3.analysis.function.Tanh
math,org.apache.commons.math3.stat.correlation.Covariance
math,org.apache.commons.math3.genetics.FixedGenerationCount
math,org.apache.commons.math3.ode.sampling.DummyStepHandler
math,org.apache.commons.math3.linear.RRQRDecomposition
math,org.apache.commons.math3.dfp.DfpField
math,org.apache.commons.math3.distribution.ParetoDistribution
math,org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer
math,org.apache.commons.math3.ode.nonstiff.DormandPrince54StepInterpolator
math,org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer
math,org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction
math,org.apache.commons.math3.analysis.function.Atan
math,org.apache.commons.math3.linear.NonSelfAdjointOperatorException
math,org.apache.commons.math3.util.ArithmeticUtils
math,org.apache.commons.math3.linear.IterativeLinearSolver
math,org.apache.commons.math3.ml.clustering.Cluster
math,org.apache.commons.math3.linear.NonSquareMatrixException
math,org.apache.commons.math3.analysis.integration.gauss.HermiteRuleFactory
math,org.apache.commons.math3.stat.interval.ClopperPearsonInterval
math,org.apache.commons.math3.linear.DefaultRealMatrixChangingVisitor
math,org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint
math,org.apache.commons.math3.complex.ComplexField
math,org.apache.commons.math3.fraction.ProperFractionFormat
math,org.apache.commons.math3.analysis.function.Constant
math,org.apache.commons.math3.linear.SymmLQ
math,org.apache.commons.math3.ml.neuralnet.FeatureInitializerFactory
math,org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest
math,org.apache.commons.math3.geometry.spherical.oned.LimitAngle
math,org.apache.commons.math3.ml.distance.EarthMoversDistance
math,org.apache.commons.math3.analysis.solvers.BrentSolver
math,org.apache.commons.math3.geometry.euclidean.twod.Segment
math,org.apache.commons.math3.random.RandomDataGenerator
math,org.apache.commons.math3.genetics.RandomKey
math,org.apache.commons.math3.geometry.spherical.oned.S1Point
math,org.apache.commons.math3.random.ValueServer
math,org.apache.commons.math3.geometry.euclidean.twod.Euclidean2D
math,org.apache.commons.math3.linear.NonPositiveDefiniteMatrixException
math,org.apache.commons.math3.filter.KalmanFilter
math,org.apache.commons.math3.optim.univariate.SimpleUnivariateValueChecker
math,org.apache.commons.math3.geometry.partitioning.RegionFactory
math,org.apache.commons.math3.fitting.WeightedObservedPoints
math,org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver
math,org.apache.commons.math3.geometry.partitioning.BoundaryProjection
math,org.apache.commons.math3.geometry.spherical.twod.Sphere2D
math,org.apache.commons.math3.fitting.GaussianFitter
math,org.apache.commons.math3.geometry.euclidean.threed.Vector3D
math,org.apache.commons.math3.linear.RealVector
math,org.apache.commons.math3.analysis.differentiation.SparseGradient
math,org.apache.commons.math3.stat.descriptive.rank.PSquarePercentile
math,org.apache.commons.math3.util.MultidimensionalCounter
math,org.apache.commons.math3.random.Well19937a
math,org.apache.commons.math3.exception.NotFiniteNumberException
math,org.apache.commons.math3.optimization.general.AbstractDifferentiableOptimizer
math,org.apache.commons.math3.geometry.spherical.twod.Edge
math,org.apache.commons.math3.util.IterationEvent
math,org.apache.commons.math3.optimization.AbstractConvergenceChecker
math,org.apache.commons.math3.ml.neuralnet.sofm.KohonenUpdateAction
math,org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunctionFactory
math,org.apache.commons.math3.ml.distance.EuclideanDistance
math,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer
math,org.apache.commons.math3.random.StableRandomGenerator
math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.NelderMeadSimplex
math,org.apache.commons.math3.geometry.euclidean.threed.Euclidean3D
math,org.apache.commons.math3.analysis.function.HarmonicOscillator
math,org.apache.commons.math3.util.FastMathLiteralArrays
math,org.apache.commons.math3.util.MedianOf3PivotingStrategy
math,org.apache.commons.math3.genetics.Chromosome
math,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer
math,org.apache.commons.math3.analysis.solvers.IllinoisSolver
math,org.apache.commons.math3.fitting.leastsquares.LeastSquaresFactory
math,org.apache.commons.math3.random.GaussianRandomGenerator
math,org.apache.commons.math3.analysis.function.Cosh
math,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateOptimizer
math,org.apache.commons.math3.util.KthSelector
math,org.apache.commons.math3.stat.regression.ModelSpecificationException
math,org.apache.commons.math3.geometry.partitioning.utilities.AVLTree
math,org.apache.commons.math3.analysis.function.Gaussian
math,org.apache.commons.math3.distribution.LaplaceDistribution
math,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer
math,org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator
math,org.apache.commons.math3.stat.descriptive.rank.Min
math,org.apache.commons.math3.random.BitsStreamGenerator
math,org.apache.commons.math3.optim.PointValuePair
math,org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver
math,org.apache.commons.math3.optim.univariate.UnivariateObjectiveFunction
math,org.apache.commons.math3.random.Well44497b
math,org.apache.commons.math3.fitting.leastsquares.DenseWeightedEvaluation
math,org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator
math,org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormat
math,org.apache.commons.math3.util.OpenIntToFieldHashMap
math,org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizer
math,org.apache.commons.math3.stat.clustering.KMeansPlusPlusClusterer
math,org.apache.commons.math3.genetics.TournamentSelection
math,org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormat
math,org.apache.commons.math3.distribution.TDistribution
math,org.apache.commons.math3.distribution.PascalDistribution
math,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer
math,org.apache.commons.math3.analysis.solvers.PegasusSolver
math,org.apache.commons.math3.stat.clustering.DBSCANClusterer
math,org.apache.commons.math3.geometry.VectorFormat
math,org.apache.commons.math3.linear.DefaultIterativeLinearSolverEvent
math,org.apache.commons.math3.exception.NoBracketingException
math,org.apache.commons.math3.fitting.AbstractCurveFitter
math,org.apache.commons.math3.linear.ArrayRealVector
math,org.apache.commons.math3.optim.univariate.UnivariateOptimizer
math,org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunction
math,org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegrator
math,org.apache.commons.math3.optim.BaseMultivariateOptimizer
math,org.apache.commons.math3.complex.RootsOfUnity
math,org.apache.commons.math3.analysis.solvers.RiddersSolver
math,org.apache.commons.math3.stat.ranking.NaturalRanking
math,org.apache.commons.math3.linear.PreconditionedIterativeLinearSolver
math,org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor
math,org.apache.commons.math3.geometry.euclidean.threed.NotARotationMatrixException
math,org.apache.commons.math3.distribution.EnumeratedIntegerDistribution
math,org.apache.commons.math3.geometry.partitioning.BoundaryProjector
math,org.apache.commons.math3.distribution.GammaDistribution
math,org.apache.commons.math3.geometry.partitioning.BoundaryAttribute
math,org.apache.commons.math3.analysis.function.Add
math,org.apache.commons.math3.stat.correlation.StorelessBivariateCovariance
math,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter
math,org.apache.commons.math3.optimization.Target
math,org.apache.commons.math3.linear.Array2DRowFieldMatrix
math,org.apache.commons.math3.geometry.spherical.oned.SubLimitAngle
math,org.apache.commons.math3.stat.descriptive.DescriptiveStatistics
math,org.apache.commons.math3.linear.DefaultFieldMatrixPreservingVisitor
math,org.apache.commons.math3.analysis.integration.TrapezoidIntegrator
math,org.apache.commons.math3.geometry.spherical.oned.Arc
math,org.apache.commons.math3.analysis.function.Asinh
math,org.apache.commons.math3.linear.SingularMatrixException
math,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer
math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex
math,org.apache.commons.math3.optimization.fitting.HarmonicFitter
math,org.apache.commons.math3.distribution.LogisticDistribution
math,org.apache.commons.math3.analysis.function.Acosh
math,org.apache.commons.math3.exception.MathInternalError
math,org.apache.commons.math3.optim.linear.SolutionCallback
math,org.apache.commons.math3.stat.descriptive.moment.VectorialMean
math,org.apache.commons.math3.optim.linear.UnboundedSolutionException
math,org.apache.commons.math3.geometry.spherical.twod.Vertex
math,org.apache.commons.math3.ode.nonstiff.ThreeEighthesStepInterpolator
math,org.apache.commons.math3.exception.ZeroException
math,org.apache.commons.math3.analysis.solvers.NewtonSolver
math,org.apache.commons.math3.geometry.euclidean.twod.Vector2D
math,org.apache.commons.math3.genetics.BinaryChromosome
math,org.apache.commons.math3.geometry.euclidean.twod.NestedLoops
math,org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolator
math,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer
math,org.apache.commons.math3.optimization.SimplePointChecker
math,org.apache.commons.math3.linear.RealVectorFormat
math,org.apache.commons.math3.distribution.NakagamiDistribution
math,org.apache.commons.math3.dfp.Dfp
math,org.apache.commons.math3.stat.regression.SimpleRegression
math,org.apache.commons.math3.exception.NotPositiveException
math,org.apache.commons.math3.analysis.function.StepFunction
math,org.apache.commons.math3.random.Well512a
math,org.apache.commons.math3.optim.linear.SimplexTableau
math,org.apache.commons.math3.analysis.function.Multiply
math,org.apache.commons.math3.stat.descriptive.rank.Median
math,org.apache.commons.math3.ode.nonstiff.EulerIntegrator
math,org.apache.commons.math3.analysis.differentiation.GradientFunction
math,org.apache.commons.math3.optim.PointVectorValuePair
math,org.apache.commons.math3.stat.descriptive.moment.VectorialCovariance
math,org.apache.commons.math3.random.JDKRandomGenerator
math,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer
math,org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer
math,org.apache.commons.math3.analysis.function.Cbrt
math,org.apache.commons.math3.fitting.HarmonicFitter
math,org.apache.commons.math3.stat.interval.AgrestiCoullInterval
math,org.apache.commons.math3.special.Beta
math,org.apache.commons.math3.exception.MaxCountExceededException
math,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegrator
math,org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer
math,org.apache.commons.math3.primes.Primes
math,org.apache.commons.math3.fitting.leastsquares.AbstractEvaluation
math,org.apache.commons.math3.exception.MathArithmeticException
math,org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory
math,org.apache.commons.math3.linear.SingularOperatorException
math,org.apache.commons.math3.stat.regression.RegressionResults
math,org.apache.commons.math3.genetics.ListPopulation
math,org.apache.commons.math3.geometry.spherical.twod.Circle
math,org.apache.commons.math3.ode.nonstiff.RungeKuttaStepInterpolator
math,org.apache.commons.math3.linear.HessenbergTransformer
math,org.apache.commons.math3.genetics.RandomKeyMutation
math,org.apache.commons.math3.analysis.function.Floor
math,org.apache.commons.math3.exception.NullArgumentException
math,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization
math,org.apache.commons.math3.optim.linear.LinearOptimizer
math,org.apache.commons.math3.fraction.AbstractFormat
math,org.apache.commons.math3.geometry.partitioning.NodesSet
math,org.apache.commons.math3.random.RandomGeneratorFactory
math,org.apache.commons.math3.analysis.function.Logit
math,org.apache.commons.math3.random.UnitSphereRandomVectorGenerator
math,org.apache.commons.math3.analysis.function.Tan
math,org.apache.commons.math3.geometry.euclidean.twod.DiskGenerator
math,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver
math,org.apache.commons.math3.ode.nonstiff.LutherStepInterpolator
math,org.apache.commons.math3.optim.SimpleVectorValueChecker
math,org.apache.commons.math3.stat.clustering.EuclideanDoublePoint
math,org.apache.commons.math3.distribution.AbstractIntegerDistribution
math,org.apache.commons.math3.ml.neuralnet.Neuron
math,org.apache.commons.math3.stat.descriptive.moment.SecondMoment
math,org.apache.commons.math3.geometry.euclidean.threed.Segment
math,org.apache.commons.math3.analysis.function.Min
math,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer
math,org.apache.commons.math3.ml.neuralnet.sofm.util.ExponentialDecayFunction
math,org.apache.commons.math3.distribution.HypergeometricDistribution
ivy,org.apache.ivy.plugins.repository.AbstractRepository
ivy,org.apache.ivy.util.DefaultMessageLogger
ivy,org.apache.ivy.plugins.resolver.CacheResolver
ivy,org.apache.ivy.osgi.util.ZipUtil
ivy,org.apache.ivy.osgi.obr.xml.Requirement
ivy,org.apache.ivy.ant.AntBuildTrigger
ivy,org.apache.ivy.plugins.resolver.DualResolver
ivy,org.apache.ivy.core.install.InstallOptions
ivy,org.apache.ivy.core.sort.CollectionOfModulesToSort
ivy,org.apache.ivy.plugins.repository.vfs.VfsResource
ivy,org.apache.ivy.core.publish.PublishEngine
ivy,org.apache.ivy.plugins.version.VersionRangeMatcher
ivy,org.apache.ivy.Ivy
ivy,org.apache.ivy.osgi.core.ManifestHeaderElement
ivy,org.apache.ivy.plugins.repository.TransferEvent
ivy,org.apache.ivy.ant.IvyInstall
ivy,org.apache.ivy.plugins.conflict.NoConflictManager
ivy,org.apache.ivy.ant.IvyMakePom
ivy,org.apache.ivy.util.filter.OrFilter
ivy,org.apache.ivy.plugins.resolver.util.ResolverHelper
ivy,org.apache.ivy.util.Credentials
ivy,org.apache.ivy.plugins.resolver.packager.BuiltFileResource
ivy,org.apache.ivy.osgi.updatesite.UpdateSiteResolver
ivy,org.apache.ivy.util.Configurator
ivy,org.apache.ivy.util.DateUtil
ivy,org.apache.ivy.core.resolve.IvyNodeEviction
ivy,org.apache.ivy.plugins.lock.AbstractLockStrategy
ivy,org.apache.ivy.core.resolve.RestartResolveProcess
ivy,org.apache.ivy.osgi.filter.OSGiFilterParser
ivy,org.apache.ivy.osgi.updatesite.UpdateSiteDescriptor
ivy,org.apache.ivy.plugins.resolver.util.FileURLLister
ivy,org.apache.ivy.core.cache.ModuleDescriptorMemoryCache
ivy,org.apache.ivy.plugins.lock.NoLockStrategy
ivy,org.apache.ivy.core.pack.Pack200Packing
ivy,org.apache.ivy.util.ConfigurationUtils
ivy,org.apache.ivy.plugins.resolver.SshResolver
ivy,org.apache.ivy.osgi.core.BundleRequirement
ivy,org.apache.ivy.ant.IvyReport
ivy,org.apache.ivy.ant.PackageMapping
ivy,org.apache.ivy.ant.IvyCachePath
ivy,org.apache.ivy.core.event.download.StartArtifactDownloadEvent
ivy,org.apache.ivy.core.resolve.IvyNode
ivy,org.apache.ivy.core.event.retrieve.RetrieveEvent
ivy,org.apache.ivy.ant.IvyDependencyUpdateChecker
ivy,org.apache.ivy.osgi.filter.AndFilter
ivy,org.apache.ivy.osgi.core.ExecutionEnvironmentProfileProvider
ivy,org.apache.ivy.plugins.version.Match
ivy,org.apache.ivy.core.module.descriptor.OverrideDependencyDescriptorMediator
ivy,org.apache.ivy.plugins.repository.jar.JarResource
ivy,org.apache.ivy.plugins.resolver.SFTPResolver
ivy,org.apache.ivy.core.resolve.IvyNodeBlacklist
ivy,org.apache.ivy.osgi.repo.ResolverManifestIterable
ivy,org.apache.ivy.core.event.download.PrepareDownloadEvent
ivy,org.apache.ivy.plugins.resolver.JarResolver
ivy,org.apache.ivy.core.settings.IvyVariableContainerImpl
ivy,org.apache.ivy.ant.IvyPostResolveTask
ivy,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorParser
ivy,org.apache.ivy.osgi.updatesite.xml.Require
ivy,org.apache.ivy.ant.FixDepsTask
ivy,org.apache.ivy.plugins.resolver.VsftpResolver
ivy,org.apache.ivy.ant.BuildOBRTask
ivy,org.apache.ivy.core.cache.ParserSettingsMonitor
ivy,org.apache.ivy.plugins.report.LogReportOutputter
ivy,org.apache.ivy.util.EncrytedProperties
ivy,org.apache.ivy.core.resolve.ResolveEngine
ivy,org.apache.ivy.ant.IvyConfigure
ivy,org.apache.ivy.core.resolve.DownloadOptions
ivy,org.apache.ivy.util.StringUtils
ivy,org.apache.ivy.core.report.DownloadStatus
ivy,org.apache.ivy.ant.IvyBuildNumber
ivy,org.apache.ivy.osgi.filter.MultiOperatorFilter
ivy,org.apache.ivy.ant.IvyExtractFromSources
ivy,org.apache.ivy.core.report.ArtifactDownloadReport
ivy,org.apache.ivy.plugins.conflict.LatestConflictManager
ivy,org.apache.ivy.plugins.matcher.MapMatcher
ivy,org.apache.ivy.core.resolve.ResolveProcessException
ivy,org.apache.ivy.core.module.descriptor.DefaultDependencyArtifactDescriptor
ivy,org.apache.ivy.util.cli.CommandLineParser
ivy,org.apache.ivy.ant.IvyTask
ivy,org.apache.ivy.core.IvyThread
ivy,org.apache.ivy.plugins.circular.CircularDependencyException
ivy,org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater
ivy,org.apache.ivy.core.resolve.VisitData
ivy,org.apache.ivy.core.event.retrieve.StartRetrieveArtifactEvent
ivy,org.apache.ivy.plugins.resolver.util.ApacheHttpURLLister
ivy,org.apache.ivy.util.PropertiesFile
ivy,org.apache.ivy.plugins.repository.url.URLResource
ivy,org.apache.ivy.util.url.BasicURLHandler
ivy,org.apache.ivy.plugins.repository.ssh.SshRepository
ivy,org.apache.ivy.core.report.ResolveReport
ivy,org.apache.ivy.util.XMLHelper
ivy,org.apache.ivy.util.filter.NotFilter
